game_pk,team_side,team_id,runs_batting,hits_batting,strikeOuts_batting,baseOnBalls_batting,avg,obp,slg,pitchesThrown,balls_pitching,strikes_pitching,strikeOuts_pitching,baseOnBalls_pitching,hits_pitching,earnedRuns,homeRuns_pitcing,runs_pitching,era,whip,groundOuts_pitching,airOuts_pitching,total,putOuts,assists,errors,doublePlays,triplePlays,rangeFactor,caughtStealing,passedBall,innings
746484,home,116,6,8,7,6,.220,.296,.345,146,51,95,2,0,9,4,0,5,3.22,1.10,15,13,0,27,11,4,0,0,0,0,0,0
746484,away,118,5,9,2,0,.236,.303,.390,148,53,95,7,6,8,6,1,6,3.14,1.25,12,6,0,24,11,1,0,0,0,0,0,0
746803,home,145,8,10,10,2,.201,.271,.310,189,76,113,9,7,11,6,2,7,5.21,1.50,10,10,0,30,11,1,0,0,0,0,0,0
746803,away,139,7,11,9,7,.246,.309,.366,140,39,101,10,2,10,7,2,8,4.56,1.33,11,9,0,28,7,1,0,0,0,0,0,0
745998,home,158,3,5,10,3,.260,.337,.420,201,86,115,7,6,19,14,4,15,3.86,1.30,4,16,0,27,3,1,0,0,0,0,0,0
745998,away,147,15,19,7,6,.245,.335,.396,137,54,83,10,3,5,3,1,3,3.01,1.19,9,8,0,27,10,0,0,0,0,0,0,0
747131,home,144,2,7,11,1,.278,.350,.460,153,45,108,9,4,8,3,0,4,3.66,1.18,12,9,0,33,14,0,0,0,0,1,0,0
747131,away,114,4,8,9,4,.248,.318,.396,138,47,91,11,1,7,2,0,2,3.23,1.22,12,8,0,33,15,0,0,0,0,0,0,0
745425,home,135,1,3,11,0,.253,.325,.396,138,54,84,10,3,8,5,1,5,4.22,1.30,6,11,0,27,7,0,0,0,0,0,0,0
745425,away,143,5,8,10,3,.253,.322,.410,111,35,76,11,0,3,1,1,1,3.26,1.13,11,4,0,27,10,0,0,0,0,0,0,0
745350,home,137,3,7,8,2,.244,.312,.379,158,49,109,13,1,11,3,2,4,4.52,1.28,11,5,0,30,13,2,0,0,0,0,0,0
745350,away,134,4,11,13,1,.238,.320,.354,136,43,93,8,2,7,1,1,3,3.71,1.21,6,14,0,30,8,1,0,0,0,0,0,0
746245,home,108,5,11,5,2,.239,.309,.375,201,80,121,5,7,17,16,3,16,4.86,1.34,6,14,0,27,6,0,0,0,0,0,0,0
746245,away,142,16,17,5,7,.229,.309,.397,162,62,100,5,2,11,5,1,5,3.95,1.24,9,12,0,27,9,0,0,0,0,0,0,0
745266,home,136,3,4,11,3,.221,.303,.357,129,35,94,14,2,3,1,0,1,3.15,1.05,2,11,0,27,2,0,0,0,0,0,0,0
745266,away,109,1,3,14,2,.252,.331,.393,121,45,76,11,3,4,3,1,3,4.03,1.26,6,6,0,24,4,0,0,0,0,1,0,0
747045,home,110,6,9,12,2,.257,.314,.459,178,66,112,11,2,10,7,3,7,3.87,1.18,9,7,0,27,10,0,0,0,0,0,0,0
747045,away,133,7,10,11,2,.203,.275,.348,158,51,107,12,2,9,6,3,6,4.13,1.31,9,6,0,27,9,1,0,0,0,0,0,0
747125,home,144,4,9,13,2,.277,.348,.453,153,57,96,5,4,10,3,0,3,3.62,1.19,11,8,0,30,16,0,0,0,0,4,0,0
747125,away,114,3,10,5,4,.250,.321,.392,164,59,105,13,2,9,3,0,4,3.22,1.21,4,10,0,28,5,1,0,0,0,1,0,0
744947,home,141,3,8,6,1,.227,.311,.360,132,36,96,8,2,6,1,1,1,4.30,1.37,6,13,0,27,7,0,0,0,0,1,0,0
744947,away,119,1,6,8,2,.274,.351,.442,116,39,77,6,1,8,3,1,3,3.65,1.17,8,7,0,24,9,0,0,0,0,0,0,0
746483,home,116,4,10,5,1,.223,.298,.352,116,33,83,9,2,5,1,0,1,3.14,1.08,6,12,0,27,4,0,0,0,0,0,0,0
746483,away,118,1,5,9,2,.234,.300,.383,126,41,85,5,1,10,4,2,4,3.18,1.25,10,8,0,24,9,0,0,0,0,0,0,0
745834,home,121,4,8,6,6,.244,.321,.386,139,43,96,7,3,4,1,0,2,3.56,1.30,12,13,0,33,15,1,0,0,0,0,0,0
745834,away,138,2,4,7,3,.217,.300,.336,164,57,107,6,6,8,3,2,4,3.86,1.30,14,10,0,32,13,0,0,0,0,0,0,0
746077,home,146,9,12,8,5,.224,.281,.333,193,63,130,9,4,14,12,2,12,5.01,1.52,5,14,0,27,4,2,0,0,0,0,0,0
746077,away,120,12,14,9,4,.238,.318,.379,178,71,107,8,5,12,6,1,9,4.28,1.46,14,4,0,27,16,1,0,0,0,0,0,0
746805,home,145,4,12,7,0,.207,.274,.313,114,39,75,9,0,7,2,1,2,5.10,1.47,5,13,0,27,5,0,0,0,0,0,0,0
746805,away,139,2,7,9,0,.244,.306,.366,132,40,92,7,0,12,4,0,4,4.56,1.34,10,5,0,24,11,0,0,0,0,0,0,0
746001,home,158,5,11,9,8,.261,.341,.424,179,66,113,5,6,18,15,3,15,4.28,1.35,9,12,0,27,10,0,0,0,0,0,1,0
746001,away,147,15,18,5,6,.253,.341,.410,191,87,104,9,8,11,5,1,5,3.08,1.22,9,8,0,27,8,0,0,0,0,0,0,0
745022,home,140,4,6,11,3,.248,.316,.401,145,49,96,15,1,6,1,0,3,3.94,1.23,7,5,0,27,7,2,0,0,0,0,0,0
745022,away,113,3,6,15,1,.219,.305,.372,130,49,81,11,3,6,4,2,4,3.90,1.26,6,5,0,24,7,0,0,0,0,1,0,0
746561,home,115,2,7,11,0,.245,.308,.376,124,41,83,2,2,8,8,3,8,6.06,1.64,9,15,0,27,10,0,0,0,0,0,0,0
746561,away,117,8,8,2,2,.264,.329,.415,118,34,84,11,0,7,2,0,2,4.92,1.47,9,5,0,27,11,0,0,0,0,1,0,0
745349,home,137,3,8,8,1,.245,.311,.383,137,52,85,7,3,5,2,0,2,4.43,1.27,13,6,0,27,14,0,0,0,0,0,1,0
745349,away,134,2,5,7,3,.236,.318,.350,132,45,87,8,1,8,3,2,3,3.70,1.21,6,8,0,24,7,0,0,0,0,1,0,0
746237,home,108,5,6,14,1,.237,.306,.377,172,58,114,7,4,17,9,0,11,5.01,1.37,11,7,0,27,12,2,0,0,0,1,1,0
746237,away,142,11,17,7,4,.238,.315,.406,157,55,102,14,1,6,5,2,5,3.99,1.22,4,9,0,27,3,0,0,0,0,0,0,0
745265,home,136,2,5,15,0,.219,.298,.356,138,44,94,12,2,6,3,1,3,3.14,1.05,6,9,0,27,6,0,0,0,0,0,0,0
745265,away,109,3,6,12,2,.250,.328,.394,129,42,87,15,0,5,2,1,2,3.96,1.23,7,4,0,27,7,1,0,0,0,0,0,0
745428,home,135,6,9,6,2,.253,.324,.400,156,60,96,8,4,12,8,3,8,4.35,1.32,11,5,0,27,14,0,0,0,0,0,0,0
745428,away,143,8,12,8,4,.256,.326,.419,121,39,82,6,2,9,6,2,6,3.36,1.13,7,13,0,27,6,1,0,0,0,0,0,0
746967,home,111,5,9,9,5,.246,.319,.414,128,33,95,12,0,7,4,1,4,2.68,1.12,9,6,0,27,9,0,0,0,0,0,0,0
746967,away,112,4,7,12,0,.245,.323,.399,143,50,93,9,5,9,4,0,5,4.23,1.32,7,9,0,24,4,1,0,0,0,0,0,0
747046,home,110,2,4,6,3,.254,.312,.453,141,58,83,3,3,7,0,0,0,3.74,1.17,12,12,0,27,13,0,0,0,0,0,0,0
747046,away,147,0,7,3,3,.251,.339,.404,123,44,79,6,3,4,1,1,2,3.02,1.21,5,13,0,24,7,1,0,0,0,1,0,0
746074,home,146,2,4,5,0,.221,.276,.331,148,58,90,3,4,7,3,1,7,4.94,1.51,14,10,0,27,14,1,0,0,0,1,0,0
746074,away,120,7,7,3,4,.237,.318,.379,111,34,77,5,0,4,2,1,2,4.19,1.42,11,11,0,27,10,0,0,0,0,0,0,0
744945,home,141,6,12,8,4,.231,.315,.371,160,55,105,7,3,11,4,2,5,4.29,1.38,12,7,0,27,11,1,0,0,0,0,0,0
744945,away,118,5,11,7,3,.236,.303,.388,156,54,102,8,4,12,6,3,6,3.29,1.28,6,9,0,24,5,0,0,0,0,0,0,0
745832,home,121,1,4,3,3,.240,.318,.380,120,38,82,8,2,3,3,1,3,3.54,1.27,8,10,0,27,8,0,0,0,0,0,0,0
745832,away,112,3,3,8,2,.241,.319,.394,110,36,74,3,3,4,1,1,1,4.12,1.30,12,12,0,27,10,0,0,0,0,0,0,0
746804,home,145,2,8,8,3,.208,.276,.312,147,51,96,11,3,4,3,1,3,5.02,1.45,9,8,0,27,6,1,0,0,0,0,1,0
746804,away,142,3,4,11,3,.234,.311,.401,142,46,96,8,3,8,2,0,2,3.91,1.22,11,6,0,27,12,0,0,0,0,0,0,0
745999,home,158,0,3,12,2,.256,.337,.416,135,47,88,10,3,6,1,0,1,4.16,1.34,4,9,0,27,9,0,0,0,0,3,0,0
745999,away,139,1,6,10,3,.243,.306,.361,135,48,87,12,2,3,0,0,0,4.41,1.31,8,7,0,27,8,0,0,0,0,0,0,0
746236,home,108,6,11,3,3,.241,.309,.381,173,79,94,4,9,6,5,0,5,5.01,1.38,11,10,0,27,11,0,0,0,0,0,0,0
746236,away,143,5,6,4,9,.254,.328,.414,123,50,73,3,3,11,6,1,6,3.46,1.15,13,5,0,24,15,1,0,0,0,1,0,0
747211,home,109,4,7,6,6,.249,.328,.391,162,68,94,0,8,10,8,1,8,4.09,1.26,11,14,0,27,12,0,0,0,0,0,0,0
747211,away,119,8,10,0,8,.275,.353,.444,150,62,88,6,6,7,4,0,4,3.66,1.18,6,14,0,27,8,0,0,0,0,0,0,0
745672,home,133,5,8,10,4,.206,.277,.354,130,61,69,7,5,2,1,0,1,4.03,1.29,5,12,0,27,8,0,0,0,0,0,0,0
745672,away,134,1,2,7,5,.232,.316,.343,136,46,90,10,4,8,5,1,5,3.76,1.22,5,9,0,24,4,0,0,0,0,0,0,0
745427,home,135,2,4,14,2,.250,.320,.396,140,52,88,6,1,8,5,1,5,4.37,1.31,8,12,0,27,10,1,0,0,0,0,0,0
745427,away,113,5,8,6,1,.220,.304,.375,136,37,99,14,2,4,2,1,2,3.83,1.24,7,6,0,27,7,1,0,0,0,0,0,0
745263,home,136,2,4,12,3,.216,.296,.353,127,44,83,14,1,3,1,0,1,3.07,1.03,7,5,0,27,10,0,0,0,0,0,0,0
745263,away,144,1,3,14,1,.272,.342,.444,152,61,91,12,3,4,2,1,2,3.58,1.18,9,3,0,24,8,0,0,0,0,0,0,0
746481,home,116,11,14,6,6,.226,.302,.363,171,56,115,11,5,11,6,2,6,3.19,1.10,7,9,0,27,6,0,0,0,0,0,0,0
746481,away,138,6,11,11,5,.220,.300,.338,185,73,112,6,6,14,11,3,11,4.02,1.32,7,9,0,24,8,0,0,0,0,0,0,0
746477,home,116,1,4,13,2,.220,.294,.348,133,38,95,15,1,7,2,0,2,3.10,1.08,6,6,0,27,5,0,0,0,0,0,0,0
746477,away,138,2,7,15,1,.217,.298,.332,120,40,80,13,2,4,1,1,1,3.76,1.28,6,8,0,27,6,0,0,0,0,0,0,0
746481,home,116,11,14,6,6,.226,.302,.363,171,56,115,11,5,11,6,2,6,3.19,1.10,7,9,0,27,6,0,0,0,0,0,0,0
746481,away,138,6,11,11,5,.220,.300,.338,185,73,112,6,6,14,11,3,11,4.02,1.32,7,9,0,24,8,0,0,0,0,0,0,0
747047,home,110,4,9,8,2,.254,.312,.450,118,44,74,8,4,5,2,2,2,3.68,1.17,11,5,0,27,13,0,0,0,0,0,0,0
747047,away,147,2,5,8,4,.249,.337,.403,117,36,81,8,2,9,4,0,4,3.06,1.21,4,12,0,24,4,1,0,0,0,1,0,0
746073,home,146,7,9,4,2,.223,.278,.330,154,44,110,13,2,9,5,1,6,4.92,1.50,10,7,0,30,10,0,0,0,0,0,0,0
746073,away,115,6,9,13,2,.244,.307,.376,132,48,84,4,2,9,6,0,7,6.05,1.62,9,13,0,28,10,0,0,0,0,1,0,0
744942,home,141,1,4,11,3,.228,.312,.364,120,45,75,4,2,8,4,1,4,4.28,1.37,10,10,0,27,11,0,0,0,0,1,0,0
744942,away,118,4,8,4,2,.237,.303,.389,138,49,89,11,3,4,1,0,1,3.21,1.26,7,8,0,27,6,0,0,0,0,0,0,0
745831,home,121,4,7,4,1,.240,.316,.379,158,63,95,6,6,4,2,0,2,3.48,1.26,13,7,0,27,11,0,0,0,0,0,0,0
745831,away,112,2,4,6,6,.238,.318,.388,138,45,93,4,1,7,1,1,4,4.03,1.29,10,11,0,24,8,2,0,0,0,0,0,0
746968,home,111,4,11,11,6,.250,.324,.415,150,55,95,10,1,4,0,0,0,2.59,1.11,10,6,0,27,7,1,0,0,0,0,0,0
746968,away,137,0,4,10,1,.241,.308,.375,165,70,95,11,6,11,4,0,4,4.43,1.29,9,2,0,24,10,0,0,0,0,0,0,0
746806,home,145,5,12,6,2,.212,.278,.321,164,63,101,8,4,9,6,0,6,5.05,1.45,9,8,0,27,11,0,0,0,0,1,0,0
746806,away,142,6,9,8,4,.235,.314,.401,155,54,101,6,2,12,4,2,5,3.92,1.24,14,7,0,27,16,1,0,0,0,0,0,0
745997,home,158,8,10,4,5,.258,.339,.418,125,38,87,13,0,5,2,1,2,4.08,1.31,8,5,0,27,9,0,0,0,0,1,0,0
745997,away,139,2,5,13,0,.241,.303,.358,168,68,100,4,5,10,8,1,8,4.54,1.33,6,14,0,24,7,1,0,0,0,1,0,0
745018,home,140,7,10,10,2,.249,.317,.406,110,28,82,3,0,3,1,0,1,3.84,1.20,13,11,0,27,12,0,0,0,0,0,0,0
745018,away,120,1,3,3,0,.233,.312,.371,153,58,95,10,2,10,7,2,7,4.31,1.42,6,10,0,24,4,1,0,0,0,0,0,0
746398,home,117,10,12,9,3,.265,.330,.419,193,88,105,15,6,7,8,3,9,5.01,1.47,5,9,0,30,6,0,0,0,0,1,0,0
746398,away,114,9,7,15,6,.248,.321,.397,158,49,109,9,3,12,9,3,10,3.41,1.23,5,15,0,29,5,1,0,0,0,0,0,0
746239,home,108,5,9,9,0,.241,.308,.385,154,49,105,11,3,11,7,3,7,5.08,1.39,7,8,0,27,7,0,0,0,0,0,0,0
746239,away,143,7,11,11,3,.256,.329,.420,153,57,96,9,0,9,3,2,5,3.44,1.15,9,9,0,27,9,1,0,0,0,1,0,0
747210,home,109,4,10,5,2,.250,.329,.395,159,65,94,9,6,5,2,0,3,4.01,1.25,9,11,0,30,9,0,0,0,0,0,0,0
747210,away,119,3,5,9,6,.271,.351,.437,133,44,89,5,2,10,3,2,4,3.64,1.18,11,11,0,27,11,0,0,0,0,0,0,0
745673,home,133,5,8,9,3,.207,.279,.359,151,59,92,12,4,5,2,1,2,3.96,1.28,8,7,0,27,7,0,0,0,0,0,0,0
745673,away,134,2,5,12,4,.230,.314,.341,135,51,84,9,3,8,5,2,5,3.81,1.22,5,9,0,24,5,0,0,0,0,1,0,0
745426,home,135,6,10,6,2,.250,.321,.395,129,38,91,9,0,8,4,2,4,4.36,1.30,9,9,0,27,8,0,0,0,0,0,0,0
745426,away,113,4,8,9,0,.220,.301,.377,137,43,94,6,2,10,4,0,6,3.85,1.25,4,16,0,24,2,3,0,0,0,0,0,0
745260,home,136,3,7,11,3,.217,.296,.353,143,45,98,10,2,6,1,0,2,3.00,1.02,6,12,0,27,5,2,0,0,0,0,0,0
745260,away,144,2,6,10,2,.268,.338,.434,129,44,85,11,3,7,3,1,3,3.57,1.18,6,7,0,24,4,0,0,0,0,0,0,0
746478,home,116,4,8,5,0,.227,.301,.365,137,51,86,8,2,7,1,1,1,3.12,1.10,7,9,0,27,8,0,0,0,0,1,0,0
746478,away,138,1,7,8,2,.220,.300,.338,132,45,87,5,0,8,4,1,4,4.03,1.31,8,10,0,24,8,0,0,0,0,1,0,0
745996,home,158,7,10,8,3,.259,.339,.423,149,60,89,7,4,5,1,0,1,3.98,1.30,13,8,0,27,12,2,0,0,0,0,0,0
745996,away,139,1,5,7,4,.238,.301,.352,143,52,91,8,3,10,7,2,7,4.63,1.33,8,8,0,24,7,0,0,0,0,0,0,0
746800,home,145,5,7,4,0,.212,.276,.327,193,84,109,8,7,12,8,1,10,5.15,1.47,9,9,0,27,10,1,0,0,0,2,0,0
746800,away,142,10,12,8,7,.238,.319,.406,114,34,80,4,0,7,5,2,5,3.95,1.22,10,12,0,27,9,0,0,0,0,0,0,0
744939,home,141,1,4,10,2,.225,.309,.361,135,44,91,7,1,7,6,1,6,4.34,1.35,12,8,0,27,11,0,0,0,0,0,0,0
744939,away,118,6,7,7,1,.236,.302,.388,135,52,83,10,2,4,1,1,1,3.14,1.24,9,8,0,27,8,0,0,0,0,0,0,0
745670,home,133,4,6,6,5,.207,.280,.359,140,50,90,5,4,4,0,0,0,3.83,1.27,11,13,0,27,9,3,0,0,0,0,1,0
745670,away,134,0,4,5,4,.227,.311,.335,128,51,77,6,5,6,3,2,4,3.80,1.23,11,8,0,24,8,1,0,0,0,0,0,0
745261,home,136,2,10,12,2,.219,.297,.352,129,46,83,7,5,6,1,0,5,2.93,1.03,3,18,0,27,3,2,0,0,0,0,0,0
745261,away,144,5,6,7,5,.265,.336,.428,162,53,109,12,2,10,2,0,2,3.52,1.18,6,9,0,27,7,0,0,0,0,0,0,0
746238,home,108,1,10,11,2,.242,.308,.385,160,59,101,18,3,7,2,0,2,4.98,1.38,2,6,0,27,3,0,0,0,0,0,0,0
746238,away,143,2,7,18,3,.255,.328,.414,180,66,114,11,2,10,1,1,1,3.37,1.15,6,10,0,27,7,0,0,0,0,1,0,0
745423,home,135,6,8,6,3,.250,.320,.393,131,50,81,12,2,4,2,1,2,4.29,1.28,10,4,0,27,7,0,0,0,0,0,0,0
745423,away,113,2,4,12,2,.218,.299,.375,133,55,78,6,3,8,4,1,6,3.87,1.25,11,8,0,24,9,1,0,0,0,0,0,0
747048,home,110,0,3,10,2,.250,.308,.440,129,44,85,8,1,4,2,1,2,3.62,1.15,12,6,0,27,11,0,0,0,0,1,0,0
747048,away,147,2,4,8,1,.246,.333,.398,135,47,88,10,2,3,0,0,0,2.97,1.19,6,11,0,27,6,0,0,0,0,0,0,0
746072,home,146,4,7,2,5,.223,.281,.328,129,42,87,8,3,4,1,0,1,4.80,1.47,9,10,0,27,9,0,0,0,0,0,0,0
746072,away,115,1,4,8,3,.241,.304,.370,118,45,73,2,5,7,4,0,4,6.00,1.62,13,9,0,24,13,1,0,0,0,0,0,0
745829,home,121,0,5,10,2,.238,.313,.373,146,57,89,13,3,5,1,0,1,3.40,1.25,5,8,0,27,6,0,0,0,0,0,0,0
745829,away,112,1,5,13,3,.236,.315,.383,121,42,79,10,2,5,0,0,0,3.90,1.27,7,8,0,27,8,0,0,0,0,0,0,0
746966,home,111,6,10,7,4,.251,.326,.417,115,40,75,8,2,5,2,1,2,2.57,1.10,8,10,0,27,8,0,0,0,0,0,0,0
746966,away,137,2,5,8,2,.239,.305,.373,131,48,83,7,4,10,6,0,6,4.50,1.31,10,6,0,24,11,0,0,0,0,0,0,0
745023,home,140,0,6,9,6,.247,.317,.399,101,36,65,5,0,5,1,0,1,3.74,1.18,12,7,0,27,14,0,0,0,0,1,0,0
745023,away,120,1,5,5,0,.231,.308,.366,141,57,84,9,6,6,0,0,0,4.16,1.42,9,8,0,27,9,0,0,0,0,0,0,0
746399,home,117,2,7,7,1,.263,.327,.417,151,61,90,6,5,9,2,1,3,4.89,1.46,7,13,0,30,11,1,0,0,0,1,0,0
746399,away,114,3,9,6,5,.248,.322,.398,121,38,83,7,1,7,2,1,2,3.35,1.21,9,12,0,30,10,1,0,0,0,0,0,0
747207,home,109,0,7,7,5,.249,.328,.391,183,78,105,9,8,10,8,2,8,4.14,1.28,6,10,0,27,7,0,0,0,0,0,0,0
747207,away,119,8,10,9,8,.271,.354,.440,155,54,101,7,5,7,0,0,0,3.53,1.19,12,6,0,27,14,0,0,0,0,0,0,0
746070,home,146,5,9,8,4,.224,.282,.329,168,63,105,16,6,5,4,1,4,4.76,1.46,6,6,0,30,12,1,0,0,0,1,0,0
746070,away,115,4,5,16,6,.238,.304,.366,146,50,96,8,4,9,4,1,5,5.92,1.61,7,13,0,29,8,0,0,0,0,0,0,0
747044,home,110,7,8,9,0,.250,.309,.446,149,55,94,11,3,6,2,1,2,3.57,1.14,8,6,0,27,8,1,0,0,0,0,0,0
747044,away,147,2,6,11,3,.244,.331,.398,128,42,86,9,0,8,6,3,7,3.07,1.19,6,9,0,24,7,1,0,0,0,0,0,0
745830,home,121,7,8,11,5,.237,.314,.370,180,71,109,8,7,9,5,1,6,3.43,1.26,14,9,0,33,15,0,0,0,0,0,0,0
745830,away,112,6,9,8,7,.236,.316,.384,168,62,106,11,5,8,4,0,7,3.89,1.27,7,12,0,30,7,1,0,0,0,0,0,0
746969,home,111,1,4,11,5,.248,.325,.411,116,39,77,2,2,6,3,1,3,2.58,1.09,9,15,0,27,10,0,0,0,0,0,0,0
746969,away,137,3,6,2,2,.238,.303,.370,148,53,95,11,5,4,1,0,1,4.39,1.30,9,5,0,27,9,0,0,0,0,0,0,0
745021,home,140,6,9,8,3,.248,.317,.398,140,52,88,12,3,4,0,0,0,3.63,1.17,10,4,0,27,11,0,0,0,0,0,0,0
745021,away,120,0,4,12,3,.228,.305,.361,131,43,88,8,3,9,6,0,6,4.24,1.42,7,9,0,24,7,0,0,0,0,0,0,0
746403,home,117,8,10,9,3,.264,.329,.420,143,53,90,7,4,7,2,0,2,4.80,1.46,7,12,0,27,7,0,0,0,0,0,0,0
746403,away,114,2,7,7,4,.247,.322,.396,153,56,97,9,3,10,7,1,8,3.48,1.22,4,11,0,24,3,0,0,0,0,0,1,0
746890,home,112,1,8,5,0,.236,.314,.384,161,60,101,12,2,8,3,0,3,3.86,1.27,4,11,0,27,4,0,0,0,0,0,0,0
746890,away,158,3,8,12,2,.258,.337,.419,117,39,78,5,0,8,1,1,1,3.88,1.29,10,10,0,27,13,0,0,0,0,0,0,0
746721,home,113,0,2,8,0,.214,.293,.367,168,58,110,8,5,9,3,1,3,3.84,1.26,3,15,0,27,3,0,0,0,0,0,0,0
746721,away,110,3,9,8,5,.250,.310,.444,106,33,73,8,0,2,0,0,0,3.46,1.11,13,6,0,27,14,0,0,0,0,0,0,0
745510,home,134,2,4,12,2,.224,.309,.332,164,53,111,9,0,12,3,1,3,3.77,1.23,8,10,0,27,8,0,0,0,0,0,0,0
745510,away,115,3,12,9,0,.241,.304,.368,134,44,90,12,2,4,2,1,2,5.79,1.58,8,6,0,27,9,0,0,0,0,0,0,0
745589,home,143,4,6,10,4,.253,.326,.408,169,56,113,11,4,8,3,0,3,3.36,1.16,6,9,0,27,5,1,0,0,0,0,0,0
745589,away,137,3,8,11,4,.238,.303,.367,151,59,92,10,4,6,2,0,4,4.33,1.30,7,9,0,24,7,2,0,0,0,0,1,0
744868,home,120,9,12,7,5,.232,.309,.366,131,41,90,6,2,7,3,0,3,4.20,1.41,11,11,0,27,10,1,0,0,0,0,0,0
744868,away,141,3,7,6,2,.225,.307,.362,163,65,98,7,5,12,5,1,9,4.37,1.37,10,7,0,24,11,2,0,0,0,0,0,0
745101,home,139,10,13,7,6,.243,.307,.357,141,44,97,9,1,10,8,2,8,4.73,1.33,7,11,0,27,6,0,0,0,0,0,0,0
745101,away,121,8,10,9,1,.238,.313,.376,155,60,95,7,6,13,10,1,10,3.64,1.29,7,8,0,24,8,0,0,0,0,1,0,0
745756,home,147,2,6,9,5,.243,.332,.394,144,58,86,4,7,5,1,0,1,3.01,1.19,16,6,0,27,16,1,0,0,0,0,0,0
745756,away,116,1,5,4,7,.226,.301,.359,155,60,95,9,5,6,2,0,2,3.10,1.11,8,5,0,24,8,0,0,0,0,0,0,0
746645,home,114,0,6,8,2,.245,.319,.389,146,43,103,7,2,11,6,2,6,3.56,1.23,11,7,0,27,13,0,0,0,0,1,0,0
746645,away,108,6,11,7,2,.245,.309,.390,140,50,90,8,2,6,0,0,0,4.82,1.36,10,9,0,27,10,2,0,0,0,0,0,0
746318,home,118,7,11,4,4,.239,.305,.393,152,59,93,10,2,7,1,0,1,3.07,1.23,11,5,0,27,11,0,0,0,0,0,0,0
746318,away,140,1,7,10,2,.247,.316,.394,142,50,92,4,4,11,7,2,7,3.74,1.19,13,5,0,24,15,0,0,0,0,0,0,0
746402,home,117,5,7,5,5,.263,.329,.416,138,49,89,9,3,7,3,2,3,4.74,1.45,5,11,0,27,11,0,0,0,0,0,0,0
746402,away,136,3,7,9,3,.219,.297,.354,153,59,94,5,5,7,5,0,5,3.01,1.04,10,9,0,24,9,1,0,0,0,0,0,0
745914,home,142,5,8,7,4,.239,.319,.403,124,37,87,13,1,4,2,0,2,3.89,1.20,9,5,0,27,8,1,0,0,0,1,0,0
745914,away,111,2,4,13,1,.245,.321,.405,142,55,87,7,4,8,4,0,5,2.63,1.10,10,7,0,24,9,1,0,0,0,0,0,0
745187,home,138,3,6,7,3,.219,.299,.336,115,34,81,6,1,3,0,0,0,3.90,1.28,15,6,0,27,15,0,0,0,0,0,1,0
745187,away,145,0,3,6,1,.209,.272,.321,157,62,95,7,3,6,3,0,3,5.10,1.46,8,10,0,24,7,1,0,0,0,0,0,0
747208,home,109,1,3,10,0,.246,.323,.385,171,56,115,9,2,12,7,3,7,4.22,1.29,5,13,0,27,4,0,0,0,0,0,0,0
747208,away,135,7,12,9,2,.252,.321,.402,128,46,82,10,0,3,1,0,1,4.19,1.25,7,9,0,27,6,0,0,0,0,0,0,0
745665,home,133,3,5,9,0,.206,.278,.359,147,49,98,10,2,7,1,0,1,3.75,1.26,12,4,0,27,13,0,0,0,0,0,0,0
745665,away,146,1,7,10,2,.223,.282,.330,120,36,84,9,0,5,3,1,3,4.72,1.44,8,7,0,24,8,1,0,0,0,0,0,0
746152,home,119,4,9,8,5,.271,.354,.437,164,54,110,8,1,6,2,2,3,3.46,1.17,13,11,0,33,14,1,0,0,0,0,0,0
746152,away,144,3,6,8,1,.262,.331,.424,170,59,111,8,5,9,2,1,4,3.45,1.19,8,12,0,31,8,0,0,0,0,0,0,0
745750,home,147,5,9,8,1,.244,.331,.394,164,64,100,14,1,7,3,1,3,3.01,1.18,4,7,0,27,6,0,0,0,0,0,0,0
745750,away,116,3,7,14,1,.226,.301,.360,127,39,88,8,1,9,5,1,5,3.17,1.11,7,9,0,24,7,0,0,0,0,0,0,0
745911,home,142,3,8,8,1,.239,.318,.402,158,63,95,12,3,8,1,0,1,3.80,1.20,8,5,0,27,9,0,0,0,0,0,0,0
745911,away,111,1,8,12,3,.245,.320,.401,127,46,81,8,1,8,2,1,3,2.62,1.10,9,7,0,24,9,0,0,0,0,0,1,0
745183,home,138,5,5,9,7,.217,.299,.333,166,67,99,8,3,8,4,0,6,3.89,1.27,13,9,0,30,13,1,0,0,0,1,0,0
745183,away,145,6,8,8,3,.209,.272,.319,182,74,108,9,7,5,5,1,5,5.08,1.45,14,8,0,30,10,0,0,0,0,0,0,0
746884,home,112,6,8,9,4,.236,.315,.390,157,48,109,11,4,8,4,1,5,3.87,1.27,8,9,0,27,5,2,0,0,0,0,0,0
746884,away,158,5,8,11,4,.257,.336,.418,134,46,88,9,4,8,6,3,6,3.97,1.29,6,9,0,24,6,0,0,0,0,0,0,0
745511,home,134,1,6,7,5,.223,.309,.330,115,35,80,11,0,1,0,0,0,3.66,1.20,5,11,0,27,5,0,0,0,0,0,0,0
745511,away,115,0,1,11,0,.236,.298,.360,147,58,89,7,5,6,1,0,1,5.65,1.57,8,10,0,26,9,0,0,0,0,0,0,0
744862,home,120,3,6,13,5,.230,.309,.361,172,63,109,9,3,9,2,1,6,4.13,1.41,13,8,0,27,9,4,0,0,0,0,0,0
744862,away,141,6,9,9,3,.225,.306,.361,187,69,118,13,5,6,3,0,3,4.33,1.37,6,9,0,27,4,1,0,0,0,0,0,0
